ce_1,ce_2
2.3529263,11.668853
2.8094234,10.90855
-0.0885334,15.730581
-0.71158695,17.221535
0.63599014,14.172815
-0.39156342,16.259768
0.37555367,2.0171523
-0.5689447,16.80772
3.2591953,10.461788
3.7806196,9.853144
2.8322546,11.047514
0.40426254,14.712534
0.281456,14.870014
9.689372,1.2508411
1.4038658,12.853268
2.0087576,2.6375265
0.99055624,13.913448
5.697398,7.1021976
-0.116874695,15.897197
-0.4048996,16.392746
2.7469673,11.056382
0.27550507,14.873541
0.42027378,14.787459
-0.55942535,16.852669
0.9084072,13.982317
0.7195511,1.8461981
0.019786835,15.371123
-0.059862137,15.899134
-0.48823738,16.592896
-0.1963501,15.881224
0.071843624,15.637232
-0.8019848,17.533377
1.9096088,12.261196
4.4292393,8.999353
0.86654663,13.82795
0.17065239,15.15624
1.4412336,12.939503
1.4878464,12.905982
-0.42087126,16.281185
-0.16883087,15.990134
-0.20897675,16.051754
1.0850987,13.617681
0.3245926,14.842382
-0.41990852,16.966476
-0.65509033,16.945324
-0.5352516,16.699438
5.094626,7.90017
0.6077099,14.105415
2.3317046,11.644457
2.6818004,11.289388
6.0319695,6.4758286
0.39854336,1.725357
-0.29006815,16.21792
2.3407784,11.454939
5.460699,7.3482265
0.54341507,14.325323
0.23176193,15.2216
1.931179,12.008797
0.9125557,13.680492
1.2689285,12.979107
0.4857688,14.573009
-0.42171478,16.534765
5.127056,7.970974
3.3959274,10.063412
-0.1266098,15.59326
-0.3620987,16.04015
-0.51634693,16.826538
0.13228607,15.560528
0.2767315,15.001572
1.6829648,12.607754
0.0006828308,15.352412
3.595848,9.807632
0.2398777,14.938164
-0.5363121,16.868452
0.57146454,1.7616153
-0.2582016,16.177038
4.941121,7.948924
1.9097214,12.231113
0.7978287,13.894852
1.008791,13.4539175
4.2982597,9.329884
0.3917017,14.731369
1.2776031,13.247995
4.207332,9.239199
1.8976135,12.226334
1.7951927,12.446546
-0.3452587,16.237936
5.3053107,7.575735
0.7453406,14.035716
0.28784943,14.803085
1.6937675,12.549347
-0.48101234,16.533697
1.8258705,12.423206
1.1397762,13.475113
1.4662666,12.790274
5.6150627,6.3176594
3.355465,10.157047
1.9531937,2.021696
3.020033,10.68908
0.10482597,15.227224
0.13257408,15.183914
5.005808,8.075281
3.007677,10.567002
0.5917492,14.054295
-0.35274696,16.481525
4.063917,9.304707
-0.086699486,15.626067
3.484056,10.351391
-0.23699951,15.926918
6.2664948,4.889889
0.48947716,14.50767
-0.047416687,15.596201
1.7395954,12.483583
6.798317,2.7442398
0.15156937,15.067768
0.7757559,14.178223
0.71350193,14.165071
0.56173515,14.374359
-0.4438877,16.64228
2.8560696,10.976679
0.27799988,14.765236
1.8749504,12.119118
0.62029743,14.154436
4.4600625,9.139192
-0.7302666,17.059654
1.0059013,13.321142
1.8979106,12.188671
4.1570168,9.533753
-0.20894814,16.112263
7.4105086,0.9817877
0.17649078,15.080515
-0.6945629,17.378447
2.7231236,11.182475
-0.54470634,16.745825
0.039848328,15.3612795
0.78754044,14.048085
1.1605654,13.40414
0.68995285,14.083845
-0.66311646,16.977863
-0.2582245,16.174557
-0.07573891,15.452135
0.050899506,15.335241
4.0342007,9.305265
-0.030445099,15.78388
0.77556324,14.100189
2.092907,11.779661
3.0602264,10.8258095
3.6001434,9.677685
-0.24108124,15.935083
1.1215143,1.8324776
-0.5572777,16.746778
-0.46035767,16.383438
1.471777,12.926468
-0.8087044,17.260796
0.2252407,14.993912
5.5346375,6.2774963
-0.36689758,16.407393
6.2077065,5.191139
-0.44121933,16.539455
-0.021968842,15.644407
2.6435108,11.031471
2.1040592,11.833948
-0.42405128,16.274803
0.3123932,14.772615
5.1285114,8.205536
-0.11898041,15.742723
0.32899094,14.843721
1.5316682,13.036273
4.3674507,9.178511
2.1147385,11.800463
-0.21223354,16.04792
4.5002713,9.479843
-0.41102982,16.491674
-0.406423,16.325289
0.17406082,15.162531
1.4461088,12.739298
0.68280935,1.7353959
-0.06407595,16.000525
0.84775496,14.089573
-0.40013504,16.46963
0.1513468,14.825288
0.011383057,15.432732
-0.20199776,15.916952
3.1265895,10.547134
0.50439453,14.252097
2.04809,11.908544
0.5379791,14.250823
0.631176,14.384232
-0.18012238,15.940008
1.5848942,12.609047
3.491516,9.911543
3.4204073,10.271993
-0.20050049,15.937824
0.9235821,13.695229
0.26259613,14.843723
1.7168264,12.600228
-0.28191185,16.090195
-0.109025,15.654231
-0.33656693,16.39378
4.752083,7.5958633
1.173851,13.294529
2.9520283,10.644081
1.7867284,12.331953
-0.19944572,15.946751
-0.3270607,15.893877
3.7340202,10.153439
-0.5317142,16.862263
0.58353996,14.343979
-0.21984673,15.963196
2.6279964,2.5037994
0.11456299,15.196159
-0.26478767,16.06907
-0.072408676,15.639828
0.32399368,14.768103
-0.5318451,16.916708
-0.5552788,16.921343
0.12777185,15.426177
0.5849831,14.705993
2.7518234,11.100731
-0.53800964,16.83524
3.3671455,10.299793
-0.43888474,16.652824
-0.117411375,15.887688
0.46666873,14.425766
0.24604225,14.820586
3.1579418,10.324711
-0.61736774,16.998278
0.056835175,15.328405
4.7430573,8.898685
-0.31865692,16.141172
4.2193127,9.262977
4.6949205,8.470919
0.7961297,13.989128
-0.011774063,15.5608635
-0.22482681,16.23573
0.7306671,14.059736
1.9192238,12.378144
2.2912693,11.638337
1.2422357,13.349251
1.296669,13.057938
6.100548,4.803299
0.02684784,15.171968
1.6048994,12.667936
0.81370354,13.828311
0.10931873,15.2427635
1.4848175,12.948664
1.8084755,12.387182
0.6262226,14.168169
4.433693,8.862637
0.44708443,14.478459
-0.4058838,16.155506
1.081171,13.358542
7.0042458,1.606369
3.361947,10.124872
4.4164925,8.419491
0.80350304,13.814665
0.09182167,15.331991
8.021847,1.6738129
6.1670027,5.6045074
0.0033102036,15.310043
1.308547,12.998616
0.66539764,14.139713
1.030014,13.784395
-0.43969345,16.36398
0.16358185,15.220598
1.2453518,13.217529
0.30954552,14.860717
0.84778976,13.877195
0.91067505,13.653685
6.41924,5.0938053
0.741169,13.919638
-0.43348885,16.383125
-0.1493156,15.699036
5.8144455,6.190716
2.6221943,11.48164
-0.1621151,15.897982
0.58848524,14.323488
0.3074665,14.764123
-0.2949276,16.329407
-0.44699478,16.553604
-0.4558239,16.506199
1.229084,13.244815
0.9838524,13.485949
-0.4280281,16.380358
0.5018654,14.343157
0.61620426,1.9388609
1.2257705,13.3069
-0.1067338,15.489452
2.883996,10.834503
0.112356186,15.091158
0.30092716,14.872351
4.5955915,8.606854
-0.20511246,15.945253
4.5160036,8.336916
1.3857956,12.974104
0.1500969,15.158006
4.6023293,8.373823
-0.33872604,16.204231
0.5100856,14.458322
1.6479244,12.501084
0.542366,14.388876
-0.04289627,15.552884
1.7774544,12.147186
1.7783089,12.268549
0.8512802,2.3454733
2.2408752,11.513977
0.24914932,14.703597
4.1657066,9.095707
0.7013855,14.123499
0.48388672,14.36126
-0.08805084,15.609835
-0.7278824,17.468174
0.28389645,1.8636336
0.07094574,15.250468
1.4177513,12.965942
3.5303135,10.238464
-0.03652191,15.622465
-0.33345795,16.169035
0.58664703,14.508987
0.84593403,13.92625
-0.47904587,16.499363
1.1951714,13.377104
0.24080461,14.912767
0.21227932,15.1405
0.046705246,15.348449
3.9350815,9.568815
0.7263136,14.191336
4.313324,8.960472
0.08782959,15.347132
-0.2898445,16.149458
0.4797306,14.511274
0.7798004,13.977518
1.1503744,13.253947
0.0560627,15.186102
2.5060349,11.456587
3.9452677,9.77103
5.193264,7.5859833
1.523571,12.489788
1.261343,12.985164
0.29319382,14.906702
0.6890068,14.043558
0.067599535,15.359958
5.600033,5.0735054
3.0368195,10.566217
4.3241653,9.07233
-0.07216549,15.729599
-0.12330532,15.501232
0.17693329,15.0509205
1.2027855,13.184459
4.63406,8.021496
0.4917555,14.712814
0.8054428,13.8588505
-0.08720589,15.505186
1.0849266,13.2929325
1.0229263,13.57338
-0.5954933,16.89964
-0.40944862,16.598497
-0.254961,16.10194
1.2987442,13.174434
0.36201096,14.5036545
5.4802284,6.6862793
-0.5370412,17.007431
-0.5109539,16.707817
-0.5944748,16.628746
-0.12774658,15.688059
3.1851406,10.3682995
-0.13206863,15.779546
1.2039928,13.181825
1.6216621,12.537262
3.4309382,10.239709
0.6747227,14.206124
0.29961205,14.886969
1.3922262,13.141128
3.8867207,9.761118
0.22429371,14.809351
0.63367367,14.298275
-0.48394775,16.443129
1.2431493,1.6679859
4.177391,3.4261112
0.57871246,14.194538
0.58926773,14.223914
1.5764656,12.711298
-0.58348393,16.833893
0.26085663,15.090857
-0.4524002,16.420492
0.0410614,15.442374
0.04076147,15.406467
1.3656006,1.460886
0.052996635,15.350634
1.1454239,13.316017
-0.17758751,16.106178
0.9643387,13.724216
2.7649612,10.690531
2.384945,11.827431
-0.17816925,15.883131
0.9877701,13.441685
0.6213341,13.99156
3.7029448,9.797461
0.110090256,15.2998905
1.0097961,13.429197
0.831336,13.733987
-0.51384735,16.676512
-0.07723045,15.5003805
3.6688194,10.092165
3.856267,3.796321
0.471447,14.566148
1.5427094,12.608301
-0.44655037,16.57267
-0.43657303,16.52832
4.9628487,7.710514
-0.43177223,16.579885
-0.09795761,15.45859
7.223695,0.52160263
2.3715925,11.45285
2.099203,12.210988
0.75157166,13.733216
1.0588436,13.411082
4.2742934,9.29377
-0.013263702,15.294537
0.93659973,13.768805
-0.10617542,15.536875
0.71948814,14.002123
-0.73723793,17.326433
-0.20542145,15.834284
2.9067612,10.822759
3.8780842,9.926545
0.700057,14.31727
1.7356529,2.6273565
-0.34706116,16.14172
0.5858841,14.324039
-0.3382759,16.10542
0.72112083,14.1031885
5.0302486,8.02589
1.453188,12.647883
-0.42980003,16.622244
-0.75553894,17.442919
1.443696,13.025422
3.2813425,10.877653
-0.3978691,16.261509
3.3879538,10.005659
2.4344234,11.495735
-0.28851986,14.90286
6.182658,5.66216
-0.09095764,15.6288395
6.1235123,5.7574015
1.2758074,13.179908
-0.458426,16.5723
3.082552,10.590149
0.3863752,14.788155
4.8806057,7.720545
-0.26542282,16.014372
0.08255814,15.3518715
1.0466728,13.354782
1.3703752,12.985332
4.098318,9.426197
1.9053087,12.314096
-0.39936447,16.583931
-0.019701004,15.474436
7.2278824,1.3777618
2.5347786,11.316193
-0.7323971,17.368406
-0.03451729,15.4299965
1.7867851,12.308044
-0.18533611,16.009502
8.799689,0.0542984
2.6085815,10.968809
2.0512943,2.5868537
4.7079306,8.631976
-0.31467438,16.228792
0.1471405,15.105505
-0.6664438,17.258738
1.628672,12.585331
1.1380081,13.272314
0.6695347,14.059138
-0.3239689,16.225811
3.1587486,10.109634
1.9071579,12.045575
1.4085922,12.941967
0.5572624,14.432592
4.510948,8.385368
-0.4369917,16.554525
-0.15957475,16.125742
0.16781807,15.162153
-0.007047653,15.620382
1.4323006,12.8039
-0.076334,15.876678
0.5738125,14.369094
-0.7180252,17.253988
0.3271408,14.630402
0.2674904,14.883965
6.637642,4.138283
2.327015,11.536213
0.23875618,14.904297
3.4777374,9.972705
1.2095947,13.159664
0.5119381,14.686548
1.0764847,13.494473
-0.33459473,16.325108
1.3657017,13.113607
4.1245136,9.39153
0.5208969,14.58331
2.4194138,11.70127
5.382558,7.6126194
0.29141808,14.898866
1.8912773,12.282506
2.1010876,11.770038
1.1656485,1.8260269
4.193657,9.027732
-0.60103226,16.926449
1.6244106,12.428367
-0.58175087,16.581615
2.5605736,11.3640585
4.76552,8.1631775
2.3442554,11.775242
0.27388692,15.159071
4.80595,8.198014
1.7850513,12.250502
5.3259096,7.464862
-0.20109558,15.951654
3.3637686,10.408758
1.2918196,13.164993
-0.06547165,15.580176
0.5714071,14.659765
-0.22762299,16.091906
5.225128,8.090826
-0.30732918,16.303644
1.0333023,13.518063
0.547678,14.348254
0.86949635,14.07435
-0.04186821,15.723041
-0.42907813,16.292551
-0.5909958,16.796816
0.52739334,14.344949
-0.40052032,16.469484
0.6441269,14.5050125
1.216507,13.142803
0.49286652,14.541867
4.776676,8.592037
-0.023210526,15.603933
2.5070076,11.205854
2.9063768,10.818445
0.08630848,15.266773
0.052998304,15.454754
0.1687622,15.168382
2.2768192,11.710538
0.33411503,14.766525
5.6988316,6.6028156
0.0693512,15.550529
2.6855507,11.215816
2.75453,11.017352
2.8785915,10.607618
-0.16701317,15.85063
0.94099617,13.581784
-0.60952187,17.04265
-0.109272,15.579721
0.88595676,13.691647
0.16239166,15.037695
5.693817,6.2081394
4.43087,8.983084
0.50247335,14.472372
-0.0032484084,2.4706092
2.6324167,11.403187
0.368845,14.850067
-0.40537643,16.434032
2.6174583,11.251957
0.88176346,13.71978
2.7304478,11.079922
-0.40760422,16.398684
2.3690913,11.544045
-0.06793213,15.696983
0.88624954,13.852852
6.1529818,6.219741
1.7653828,12.285027
0.59897995,14.30913
-0.015350342,15.422203
2.8147616,11.5178795
3.8409767,9.35652
2.9491048,2.7065034
-0.3573408,16.435587
-0.58309555,16.781364
0.35753822,14.824886
0.44934845,14.284033
-0.19883537,15.850366
-0.0660553,15.796713
-0.35700703,15.905178
0.96842,13.674121
0.56622696,14.334812
0.6005058,14.253212
-0.54055977,16.67358
5.2039824,7.740369
0.49149513,14.562151
0.6520691,14.056057
-0.49986458,16.593754
-0.6262779,17.147055
0.07062721,15.398121
-0.2646041,16.240908
-0.7198868,16.956099
4.2291675,9.307937
0.32832718,14.858101
7.0951624,1.8338827
1.1044388,13.480255
2.3451748,2.566105
0.14486694,15.120074
-0.41750908,16.50712
0.99318695,13.605968
-0.33468056,16.275043
1.0129395,13.585902
0.93729544,13.839455
-0.10044861,15.839346
-0.21840858,15.79321
2.4572334,11.136303
1.8576965,2.2198696
0.14241791,15.22506
6.114633,6.116416
-0.0243721,15.678127
0.3294592,14.878721
0.806242,14.014038
2.9019508,10.805426
-0.2632599,16.238386
2.6133547,11.364919
0.73397636,14.1489725
2.6766815,10.912064
-0.4843626,16.262514
0.119838715,15.483089
0.73542595,14.06105
1.278904,13.106796
-0.65963364,16.91087
4.0012665,9.569235
0.87495184,13.937578
0.33335495,14.814092
-0.55945206,16.900366
0.679657,14.023993
-0.33550596,16.062496
1.1976967,13.201241
5.447363,7.34674
0.6464443,14.183242
1.1981564,13.257234
4.7308855,8.483214
4.4852934,9.003698
1.5616932,12.713218
0.007139206,2.7020347
3.4531386,3.01076
1.8790283,12.037645
4.2443066,8.854563
4.288346,8.890889
0.5365181,14.34178
4.7083807,8.467967
-0.1004982,15.846123
5.139212,8.117113
-0.08926773,15.5977335
4.277272,8.904432
0.40200806,14.655923
-0.25297832,16.13897
0.55062366,14.50445
4.833546,8.378344
5.132498,7.806287
2.677538,10.991396
-0.13980484,15.7367935
-0.05713272,15.524889
0.24505615,14.925714
1.1408634,13.428858
5.81534,6.26182
5.7931137,6.381935
4.458806,9.01638
3.590292,10.170739
-0.45118904,16.663704
1.544672,12.668253
-0.20927763,15.788794
-0.3818407,16.331776
4.1193933,9.238766
-0.23282623,15.912731
0.29065228,14.928394
-0.24948692,16.11454
0.5448723,14.37626
0.0002861023,15.531176
0.79338646,13.895809
1.1165543,13.530754
1.184578,12.946123
0.31678963,14.87657
3.7936172,9.521797
0.7916645,14.140853
6.3822174,5.2042923
-0.28406143,16.202171
0.49550295,1.74261
3.2210054,10.384219
0.5472717,14.492515
-0.3032117,15.90546
-0.13446236,15.902743
0.4836998,14.431185
0.9708319,13.616207
0.49518108,14.263825
6.968479,1.4271889
-0.482975,16.568577
-0.24370766,16.03068
0.7103977,13.972361
-0.21524811,15.976271
4.4037037,8.778233
0.022594452,15.644345
5.020917,8.340063
0.80328035,14.1315155
0.71331024,13.996742
3.3067112,10.387984
-0.5209446,16.82973
0.6547282,14.360746
0.556333,14.42954
5.860651,6.7329693
2.7408447,10.928944
1.3801308,12.9775915
1.5588598,12.938606
7.100876,2.5201836
-0.15003395,15.973525
1.9407463,12.012278
1.3968544,12.958363
-0.7483406,17.06224
0.14651299,15.194044
-0.25872087,16.274876
1.251688,13.079294
-0.6634064,17.047451
0.713089,13.939266
3.3890476,10.410427
0.5833931,14.21196
1.8880348,12.359603
0.025917053,15.2618
0.7367501,13.994158
-0.19234371,15.940132
1.380558,12.904123
2.720972,11.23275
-0.45716667,16.367476
8.485679,0.8448744
1.2971935,12.99651
4.390704,9.015615
-0.8150368,17.259802
0.7015337,14.259057
-0.2931366,16.285545
0.5380573,14.555547
1.0391693,13.46736
-0.4701805,16.66682
4.3847523,8.8540745
0.29430962,14.796864
-0.08430481,15.669615
4.11977,9.211798
-0.29362488,16.062069
0.3151245,15.027572
0.12463951,15.017647
2.741331,11.050452
1.0788412,13.497217
4.09988,9.117281
7.4212894,0.2795925
0.7216644,14.065521
-0.40220642,16.41327
0.4081955,14.831772
1.0570488,13.442038
0.13210583,15.364716
0.507287,14.689186
-0.41884232,16.453547
-0.25360012,16.183506
-0.25447655,16.232487
6.6803913,2.5447445
2.2628932,11.63927
2.6212845,11.158334
0.00308609,15.468363
0.019716263,15.3845825
1.9247208,12.180407
0.016708374,15.648729
0.15778464,15.228723
-0.4696188,16.36991
-0.34784126,16.398151
0.17848587,15.178619
-0.33275795,16.137062
3.7798405,9.517303
2.121934,11.913364
0.54247475,14.511584
-0.12212181,15.716261
2.4502544,11.63845
-0.59549904,16.75387
0.035564423,15.219491
1.4105206,12.678881
-0.38464928,16.497515
-0.11540985,15.7918415
-0.47462845,16.523376
8.483513,-1.2069168
-0.27543736,16.13107
0.31819916,14.778049
-0.2858963,16.184378
5.712347,4.7434597
1.2536669,13.324755
1.9599533,12.171417
-0.51764107,16.614008
0.78699636,13.933096
-0.36977386,16.289085
-0.1620996,16.550941
3.3675156,10.171611
-0.3931656,16.302948
2.5783558,3.2995224
0.36800766,14.888241
2.5002975,11.319773
0.4739666,14.324844
-0.77279663,17.390627
5.7959557,5.626751
2.27602,11.637356
1.3772116,13.038061
-0.1626389,15.900835
-0.5824604,17.123755
0.13649178,15.395321
0.98420477,13.919563
4.275833,9.197681
6.779991,2.6313534
-0.076291084,15.909101
-0.06387329,15.707225
1.4415455,12.870352
0.067712784,15.351358
2.8590755,10.88251
2.1839752,11.57987
-0.11726856,15.831332
3.2911835,10.429703
0.91519165,13.626574
-0.27931595,16.423939
-0.2211914,16.022827
0.5174103,14.434468
-0.23208427,15.887015
8.350755,0.0847373
-0.18357086,15.897802
0.9292221,13.685305
1.0305653,13.4269
-0.79341507,17.103294
-0.6317272,16.91222
5.120242,8.286818
0.8137703,13.905243
2.276225,11.750273
-0.12509155,15.65177
0.113677025,15.183744
0.0032539368,15.382126
6.873049,2.3005934
0.03651619,15.968683
0.8738327,13.750599
1.6582527,12.579453
5.4960375,7.081194
-0.32047462,16.568188
4.248253,9.123283
3.4368162,10.184398
-0.43362808,16.643347
0.6823169,14.141089
0.80028915,13.852015
-0.46042633,16.510784
2.1266937,2.1816502
2.8910217,10.919628
0.77674675,13.860002
0.074108124,15.475415
1.6864628,12.6048565
4.518979,8.800058
-0.16397858,15.998964
5.5467825,7.2536316
-0.30334377,16.277569
-0.33675385,16.37447
0.84142494,14.028098
-0.028066635,15.515526
0.062145233,15.549785
-0.26904297,16.020592
0.361557,14.531237
-0.15842152,15.994881
2.7582245,10.913447
1.6000748,13.210566
-0.3984766,15.905716
1.4716969,12.869484
0.29009247,14.807593
1.0860977,13.421715
5.374559,8.034086
0.17132282,15.310606
4.4826565,8.702838
0.9114151,13.506816
-0.6289177,17.086323
0.18230104,14.930717
-0.14480162,15.687145
-0.120513916,16.053625
-0.27366638,16.048275
-0.31957436,16.281929
3.7469788,9.895539
4.648819,8.265755
0.48087692,14.414417
3.3400745,10.176232
-0.6428127,17.009808
2.4819717,11.48292
-0.44358063,16.506113
0.30934906,14.82279
0.12271571,15.34064
0.16342926,15.158024
-0.35448074,16.262701
0.46310425,14.722283
2.0345278,12.172993
0.30822372,14.805852
1.7401009,12.508076
-0.08447456,15.499977
0.26315975,14.904886
0.5681896,14.165906
-0.561357,17.070566
4.1646533,9.722871
0.50743866,14.540712
0.8598776,13.8094635
0.33368778,14.706835
-0.56629944,16.940996
0.4054184,14.636885
1.3795547,12.800354
3.175476,10.486006
1.5171757,12.695675
1.4335976,12.717985
0.83119583,13.710842
0.18930435,14.960373
0.79280233,14.010164
0.21141815,15.360101
-0.5836029,16.837852
3.4704895,10.04877
-0.12882233,15.5737095
-0.1812439,15.832649
4.1094894,9.4240265
-0.76416206,17.24532
2.6822433,2.4448166
2.5150871,11.356103
-0.23042393,15.957757
2.1189213,11.857777
0.116220474,15.176198
5.671318,5.726982
0.12199497,15.306836
0.12186432,15.136913
-0.1403904,16.029003
-0.40528488,16.482811
2.165882,12.288943
2.95759,10.930645
1.7720346,12.631916
-0.49188995,16.45829
4.8570895,8.527056
-0.5051613,16.886501
2.4126434,11.589891
0.07421303,15.329085
2.6470032,11.054355
0.015834808,15.380154
0.95609283,2.2411423
3.296688,10.1139965
5.296296,7.5317764
-0.17225981,15.50649
0.17234612,15.194494
-0.1678505,15.989024
6.869087,3.2991333
-0.59461784,16.556934
0.5855751,14.376938
-0.13754845,15.89272
-0.16008759,15.852466
4.7919893,8.301396
2.4024544,11.500518
-0.6046276,17.179817
-0.07442665,15.722115
-0.101387024,15.651842
2.332099,2.0406427
0.24533463,15.05097
5.950493,5.1914597
-0.09040451,15.427122
2.9900475,10.645616
-0.55846214,17.193516
-0.5309591,16.688972
1.0560074,13.4383545
0.82087183,13.940576
-0.29081154,15.930071
1.929945,11.994688
3.341877,10.204685
0.60230637,14.191163
6.5189447,4.370776
1.6254425,12.480661
0.7812729,13.871643
0.3538742,14.728275
5.156973,7.6393986
2.1372204,12.031763
2.0412674,12.023222
4.424164,8.667767
-0.4916153,16.363842
-0.10203552,15.816889
2.6757088,11.020374
1.677268,12.601608
0.59591484,14.354534
0.49487066,14.614752
0.03830546,15.289566
-0.12281227,15.894423
3.3888376,10.319342
0.29294395,15.09428
0.5280514,14.420878
5.154274,6.4356995
-0.05943501,15.724305
1.890152,12.118148
0.35537148,14.845878
1.2922916,13.235365
0.7108097,14.179651
0.65849686,14.259573
0.64671993,14.396369
0.2109642,15.085598
-0.19790268,15.961866
0.24588299,15.10006
1.6427135,12.402985
-0.21149445,15.941405
1.0688214,13.542959
0.82983494,13.885957
0.09067392,15.4290905
1.4886284,12.718969
0.17905426,15.242203
1.0500679,13.441788
0.06575394,15.391317
-0.42127037,16.503553
2.9860725,11.037263
0.75231695,14.095655
2.1626549,11.676958
-0.4998722,16.463516
1.2622223,13.200511
0.07413387,15.310033
2.5743523,11.27253
0.3416977,14.943269
0.73004913,13.930796
1.3126097,12.999863
-0.35249996,16.760738
-0.16224289,15.807162
0.77833366,14.336902
0.50586987,13.946834
0.04490757,15.584324
2.5670776,11.304385
-0.042316437,15.71261
2.7984629,11.129119
1.1756053,13.383783
0.42996943,14.710892
-0.65701675,17.204754
2.029749,12.085621
-0.009969711,15.416204
3.8621883,9.496958
-0.46090126,16.560215
1.6190052,12.617039
0.38161564,14.804126
3.0986874,10.98386
0.10488129,15.241774
1.9422417,12.245569
-0.26586914,16.004032
-0.013678551,15.568621
4.7152004,8.345943
6.4469414,5.365753
1.4591408,12.773046
-0.1805687,15.896061
3.1628952,10.267328
-0.60484314,16.870762
-0.6120682,16.991997
-0.19054222,15.94789
0.23081636,15.250644
1.5705223,12.832048
0.8934765,13.764893
-0.37205124,16.252062
2.2359867,11.737772
-0.2720642,16.215279
1.1581898,13.337718
-0.042773247,15.594396
0.8879223,13.990364
-0.027908325,15.556822
-0.1433487,15.981991
-0.5227852,16.575588
4.7916756,8.076231
0.9744158,13.707096
0.8993759,13.670433
0.08542681,15.194711
-0.339777,16.311033
-0.12632048,15.630232
3.0937996,10.613867
1.4731443,12.873659
1.3081837,12.96153
1.2110188,13.316362
0.15816498,14.9761915
-0.75963783,17.089924
5.816274,7.14121
0.08821106,15.332258
-0.20195007,16.004541
-0.39206123,16.36354
-0.092256546,15.905314
-0.33299065,16.546934
3.3038406,3.1710262
0.016109467,15.408379
1.3208671,12.991937
5.1550207,7.8440647
3.5866222,9.910513
-0.8423042,17.295855
2.8339176,10.975739
1.6403599,12.479888
-0.009046555,15.287758
1.1026306,13.409874
1.976615,2.2679834
0.46743393,14.547015
3.0578232,10.840647
-0.25491333,16.073149
0.18097687,15.1752825
3.7825108,9.580625
1.5211887,12.623436
1.7166748,12.305923
0.7262459,14.108683
0.88939285,13.593507
0.7720938,14.033461
1.9263306,12.264457
-0.036937714,15.6517105
-0.21439362,15.638018
1.4332714,12.841974
1.7642498,12.2750025
-0.4833851,16.59716
0.47049809,14.569338
-0.4155159,16.494244
0.3406601,14.856499
1.8227844,12.347015
1.407886,12.943455
2.7835732,11.111243
4.543968,8.944641
0.040620804,15.253018
0.88801956,13.565183
2.3723316,11.382254
-0.15098667,15.966207
4.7205853,8.749652
3.411047,10.424456
1.5438929,12.770806
3.0583992,10.611448
-0.68022156,17.066994
-0.13918495,15.767981
6.0735965,6.27176
2.5009723,11.51515
0.7711792,14.179832
-0.19457626,15.955997
0.9680705,13.68458
4.5870333,8.389433
-0.14388275,15.739662
6.3713393,5.096517
-0.23575592,15.9935055
-0.042938232,15.362877
-0.18730736,16.000559
-0.13673878,15.985426
-0.2280178,16.193089
-0.2824192,16.11473
0.21785355,15.050185
0.47229767,14.610613
1.4395828,12.752865
0.09095478,15.270367
0.05911827,15.36286
0.6558819,14.231966
0.090400696,15.293474
0.7156639,13.988556
-0.19800568,15.965301
3.8255405,9.789816
0.03950119,15.293733
6.1502724,5.2939987
-0.21712494,15.972719
-0.30384636,16.002195
-0.005399704,15.499822
-0.5734215,16.699154
4.5908775,8.530501
3.5603075,10.041382
0.40285397,14.725541
2.5611153,11.248291
0.3757763,14.777324
2.4113035,11.50614
0.05942726,15.242857
-0.08920002,16.14446
0.0333519,15.27071
4.1667156,9.11574
1.0688429,13.305078
0.7559204,14.045057
1.7534752,12.438776
3.6916237,9.962492
1.6106529,2.4887733
1.3277016,13.010618
2.4002266,11.437299
0.5031624,14.420336
1.7894096,12.476445
-0.24916458,16.089634
5.109185,7.8251657
-0.40919495,16.371737
3.3821564,10.294403
1.9518192,12.313738
1.1212454,13.324917
0.11174965,15.273135
0.2951665,15.1347065
2.5341911,11.313753
1.2435617,13.217284
-0.20704651,15.95504
4.4755154,8.679594
1.2754245,2.1192946
3.505392,10.315667
1.234005,13.03043
0.47193527,14.433114
-0.66883373,16.95453
0.0039901733,15.482845
-0.44132996,16.307268
-0.3656969,16.300573
-0.09293699,15.830866
0.09069061,15.314938
3.327716,10.471368
0.82245827,13.845452
0.16502762,15.051941
0.547266,14.376157
4.02866,9.248545
1.6705494,12.36819
-0.14630127,15.587181
5.8096485,6.7647686
0.41013908,14.503423
0.7422552,14.083377
0.057587624,15.372919
-0.5671768,16.721378
1.1359539,13.295325
0.39873123,14.669787
0.026797295,15.323828
1.7318172,12.415917
-0.05722046,15.6539955
0.35465002,14.785996
1.3371229,13.12035
0.6082926,14.395443
-0.40289497,16.431255
0.2009716,15.20174
-0.6500702,17.246649
1.4310265,12.870764
0.577446,14.378918
3.8258533,9.186302
0.43275833,14.566898
2.5492783,11.322874
1.8837421,12.322233
-0.29003906,16.07511
0.12953377,15.11715
3.8641872,9.484966
2.244709,11.519302
0.44989777,14.645274
0.07039642,15.551573
0.0885582,15.255077
0.16392136,15.039232
1.4772453,12.820843
0.5151217,14.607805
-0.24531174,15.887451
0.41972804,14.894025
0.14122581,15.1659565
-0.3618946,16.373213
-0.2456379,16.399021
3.982302,9.551975
2.6049829,11.552523
2.4273834,11.285082
0.21050644,15.083029
4.48098,8.600443
-0.13456535,15.710546
4.1038094,9.5021105
-0.42793274,16.532644
0.23019314,15.48872
